A_CCMCT_518711B_1.svs;mitosis;{"x1": 79245,"y1": 61465,"x2": 79295,"y2": 61515}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 78966,"y1": 61775,"x2": 79016,"y2": 61825}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 78742,"y1": 61511,"x2": 78792,"y2": 61561}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 24571,"y1": 53139,"x2": 24621,"y2": 53189}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 24245,"y1": 53149,"x2": 24295,"y2": 53199}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 23728,"y1": 53443,"x2": 23778,"y2": 53493}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 23412,"y1": 52871,"x2": 23462,"y2": 52921}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 21646,"y1": 53337,"x2": 21696,"y2": 53387}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 19666,"y1": 52784,"x2": 19716,"y2": 52834}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 18304,"y1": 53103,"x2": 18354,"y2": 53153}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 12792,"y1": 53291,"x2": 12842,"y2": 53341}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 12720,"y1": 53065,"x2": 12770,"y2": 53115}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 99919,"y1": 52660,"x2": 99969,"y2": 52710}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95432,"y1": 52630,"x2": 95482,"y2": 52680}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95174,"y1": 52157,"x2": 95224,"y2": 52207}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 94759,"y1": 51819,"x2": 94809,"y2": 51869}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91921,"y1": 52229,"x2": 91971,"y2": 52279}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91846,"y1": 52481,"x2": 91896,"y2": 52531}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91098,"y1": 52452,"x2": 91148,"y2": 52502}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89445,"y1": 52085,"x2": 89495,"y2": 52135}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85439,"y1": 52104,"x2": 85489,"y2": 52154}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85084,"y1": 52351,"x2": 85134,"y2": 52401}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 83584,"y1": 51952,"x2": 83634,"y2": 52002}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 81202,"y1": 52180,"x2": 81252,"y2": 52230}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 78544,"y1": 52052,"x2": 78594,"y2": 52102}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 73824,"y1": 52175,"x2": 73874,"y2": 52225}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72704,"y1": 52275,"x2": 72754,"y2": 52325}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72066,"y1": 51971,"x2": 72116,"y2": 52021}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 66783,"y1": 52108,"x2": 66833,"y2": 52158}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 59478,"y1": 51968,"x2": 59528,"y2": 52018}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 56865,"y1": 52688,"x2": 56915,"y2": 52738}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 55853,"y1": 52250,"x2": 55903,"y2": 52300}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 55353,"y1": 52223,"x2": 55403,"y2": 52273}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 54892,"y1": 52593,"x2": 54942,"y2": 52643}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 46648,"y1": 52610,"x2": 46698,"y2": 52660}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 45742,"y1": 52049,"x2": 45792,"y2": 52099}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 42004,"y1": 52433,"x2": 42054,"y2": 52483}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 26531,"y1": 52152,"x2": 26581,"y2": 52202}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 23937,"y1": 52551,"x2": 23987,"y2": 52601}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 22220,"y1": 52511,"x2": 22270,"y2": 52561}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 20964,"y1": 51987,"x2": 21014,"y2": 52037}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 20228,"y1": 52496,"x2": 20278,"y2": 52546}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 19198,"y1": 52409,"x2": 19248,"y2": 52459}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 18105,"y1": 52563,"x2": 18155,"y2": 52613}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 17674,"y1": 52058,"x2": 17724,"y2": 52108}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 18034,"y1": 51939,"x2": 18084,"y2": 51989}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 67917,"y1": 48047,"x2": 67967,"y2": 48097}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 67104,"y1": 48595,"x2": 67154,"y2": 48645}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 67040,"y1": 48330,"x2": 67090,"y2": 48380}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 65490,"y1": 48193,"x2": 65540,"y2": 48243}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 58281,"y1": 47975,"x2": 58331,"y2": 48025}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 51798,"y1": 47881,"x2": 51848,"y2": 47931}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 45691,"y1": 48177,"x2": 45741,"y2": 48227}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 43512,"y1": 48732,"x2": 43562,"y2": 48782}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 39790,"y1": 48110,"x2": 39840,"y2": 48160}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 26129,"y1": 48336,"x2": 26179,"y2": 48386}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 21830,"y1": 48112,"x2": 21880,"y2": 48162}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 15977,"y1": 48173,"x2": 16027,"y2": 48223}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95111,"y1": 47692,"x2": 95161,"y2": 47742}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 88461,"y1": 47172,"x2": 88511,"y2": 47222}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 88080,"y1": 47598,"x2": 88130,"y2": 47648}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 86434,"y1": 47401,"x2": 86484,"y2": 47451}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 86484,"y1": 47636,"x2": 86534,"y2": 47686}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85102,"y1": 47203,"x2": 85152,"y2": 47253}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82331,"y1": 47681,"x2": 82381,"y2": 47731}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82990,"y1": 47424,"x2": 83040,"y2": 47474}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 81962,"y1": 47178,"x2": 82012,"y2": 47228}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 79207,"y1": 47709,"x2": 79257,"y2": 47759}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 77549,"y1": 47207,"x2": 77599,"y2": 47257}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 76286,"y1": 47669,"x2": 76336,"y2": 47719}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 76164,"y1": 47425,"x2": 76214,"y2": 47475}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 71910,"y1": 47883,"x2": 71960,"y2": 47933}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 70646,"y1": 47250,"x2": 70696,"y2": 47300}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 69794,"y1": 47194,"x2": 69844,"y2": 47244}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 66973,"y1": 47427,"x2": 67023,"y2": 47477}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 52337,"y1": 47451,"x2": 52387,"y2": 47501}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 50328,"y1": 47775,"x2": 50378,"y2": 47825}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 35757,"y1": 47634,"x2": 35807,"y2": 47684}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 27607,"y1": 47549,"x2": 27657,"y2": 47599}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 28160,"y1": 47512,"x2": 28210,"y2": 47562}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 19979,"y1": 47256,"x2": 20029,"y2": 47306}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 16663,"y1": 47496,"x2": 16713,"y2": 47546}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 12859,"y1": 47719,"x2": 12909,"y2": 47769}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 9952,"y1": 47357,"x2": 10002,"y2": 47407}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95762,"y1": 46476,"x2": 95812,"y2": 46526}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 94607,"y1": 47082,"x2": 94657,"y2": 47132}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91897,"y1": 46581,"x2": 91947,"y2": 46631}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89049,"y1": 46440,"x2": 89099,"y2": 46490}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 86164,"y1": 46819,"x2": 86214,"y2": 46869}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 84957,"y1": 47091,"x2": 85007,"y2": 47141}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82620,"y1": 47017,"x2": 82670,"y2": 47067}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 76693,"y1": 47026,"x2": 76743,"y2": 47076}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 75882,"y1": 46520,"x2": 75932,"y2": 46570}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 74782,"y1": 46787,"x2": 74832,"y2": 46837}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72055,"y1": 46310,"x2": 72105,"y2": 46360}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 61549,"y1": 46750,"x2": 61599,"y2": 46800}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 53175,"y1": 46438,"x2": 53225,"y2": 46488}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 49416,"y1": 46684,"x2": 49466,"y2": 46734}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 47885,"y1": 46914,"x2": 47935,"y2": 46964}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48639,"y1": 46838,"x2": 48689,"y2": 46888}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48126,"y1": 46430,"x2": 48176,"y2": 46480}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 44724,"y1": 46438,"x2": 44774,"y2": 46488}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 44468,"y1": 47108,"x2": 44518,"y2": 47158}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 42225,"y1": 46576,"x2": 42275,"y2": 46626}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 33484,"y1": 46516,"x2": 33534,"y2": 46566}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 21345,"y1": 46380,"x2": 21395,"y2": 46430}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 18523,"y1": 46567,"x2": 18573,"y2": 46617}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 18074,"y1": 46490,"x2": 18124,"y2": 46540}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89864,"y1": 45808,"x2": 89914,"y2": 45858}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 87804,"y1": 45762,"x2": 87854,"y2": 45812}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 87668,"y1": 46274,"x2": 87718,"y2": 46324}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85827,"y1": 46098,"x2": 85877,"y2": 46148}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 86165,"y1": 46174,"x2": 86215,"y2": 46224}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85515,"y1": 45987,"x2": 85565,"y2": 46037}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 81216,"y1": 46076,"x2": 81266,"y2": 46126}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80584,"y1": 45624,"x2": 80634,"y2": 45674}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 78992,"y1": 45710,"x2": 79042,"y2": 45760}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 75600,"y1": 46034,"x2": 75650,"y2": 46084}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72747,"y1": 46272,"x2": 72797,"y2": 46322}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 70010,"y1": 46169,"x2": 70060,"y2": 46219}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 63593,"y1": 45766,"x2": 63643,"y2": 45816}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 63829,"y1": 45820,"x2": 63879,"y2": 45870}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 58344,"y1": 45608,"x2": 58394,"y2": 45658}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 55428,"y1": 45682,"x2": 55478,"y2": 45732}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 52977,"y1": 45651,"x2": 53027,"y2": 45701}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 50951,"y1": 45891,"x2": 51001,"y2": 45941}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 49629,"y1": 45801,"x2": 49679,"y2": 45851}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48924,"y1": 45726,"x2": 48974,"y2": 45776}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48335,"y1": 45715,"x2": 48385,"y2": 45765}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48197,"y1": 46097,"x2": 48247,"y2": 46147}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 47401,"y1": 46017,"x2": 47451,"y2": 46067}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 46690,"y1": 46236,"x2": 46740,"y2": 46286}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 45517,"y1": 45966,"x2": 45567,"y2": 46016}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 38219,"y1": 46119,"x2": 38269,"y2": 46169}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 38082,"y1": 45672,"x2": 38132,"y2": 45722}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 33260,"y1": 46078,"x2": 33310,"y2": 46128}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 27933,"y1": 46289,"x2": 27983,"y2": 46339}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 26901,"y1": 46270,"x2": 26951,"y2": 46320}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 24401,"y1": 45972,"x2": 24451,"y2": 46022}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 24458,"y1": 46260,"x2": 24508,"y2": 46310}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 20100,"y1": 46368,"x2": 20150,"y2": 46418}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 19909,"y1": 45753,"x2": 19959,"y2": 45803}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95369,"y1": 45164,"x2": 95419,"y2": 45214}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 94442,"y1": 45406,"x2": 94492,"y2": 45456}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 93562,"y1": 45406,"x2": 93612,"y2": 45456}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 92634,"y1": 45447,"x2": 92684,"y2": 45497}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 92520,"y1": 44799,"x2": 92570,"y2": 44849}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91544,"y1": 44948,"x2": 91594,"y2": 44998}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90693,"y1": 45269,"x2": 90743,"y2": 45319}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89640,"y1": 45247,"x2": 89690,"y2": 45297}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89030,"y1": 45197,"x2": 89080,"y2": 45247}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82889,"y1": 45409,"x2": 82939,"y2": 45459}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82022,"y1": 44818,"x2": 82072,"y2": 44868}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80812,"y1": 45509,"x2": 80862,"y2": 45559}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80179,"y1": 45023,"x2": 80229,"y2": 45073}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 79636,"y1": 44805,"x2": 79686,"y2": 44855}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 78246,"y1": 45543,"x2": 78296,"y2": 45593}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 77738,"y1": 45154,"x2": 77788,"y2": 45204}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 77120,"y1": 45534,"x2": 77170,"y2": 45584}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 74924,"y1": 45568,"x2": 74974,"y2": 45618}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 74502,"y1": 44799,"x2": 74552,"y2": 44849}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 73120,"y1": 45252,"x2": 73170,"y2": 45302}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72351,"y1": 45163,"x2": 72401,"y2": 45213}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 72225,"y1": 45126,"x2": 72275,"y2": 45176}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 71796,"y1": 45345,"x2": 71846,"y2": 45395}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 70845,"y1": 44978,"x2": 70895,"y2": 45028}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 65492,"y1": 45305,"x2": 65542,"y2": 45355}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 63902,"y1": 45355,"x2": 63952,"y2": 45405}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 51722,"y1": 44797,"x2": 51772,"y2": 44847}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48735,"y1": 45198,"x2": 48785,"y2": 45248}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48039,"y1": 45022,"x2": 48089,"y2": 45072}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 43938,"y1": 45332,"x2": 43988,"y2": 45382}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 42105,"y1": 45430,"x2": 42155,"y2": 45480}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 40212,"y1": 45464,"x2": 40262,"y2": 45514}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 37294,"y1": 45322,"x2": 37344,"y2": 45372}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 32969,"y1": 45288,"x2": 33019,"y2": 45338}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 30316,"y1": 45088,"x2": 30366,"y2": 45138}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 26194,"y1": 45194,"x2": 26244,"y2": 45244}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 25754,"y1": 45440,"x2": 25804,"y2": 45490}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 19844,"y1": 45455,"x2": 19894,"y2": 45505}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 16261,"y1": 45179,"x2": 16311,"y2": 45229}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 14336,"y1": 45420,"x2": 14386,"y2": 45470}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 12921,"y1": 45215,"x2": 12971,"y2": 45265}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95961,"y1": 44542,"x2": 96011,"y2": 44592}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95111,"y1": 44725,"x2": 95161,"y2": 44775}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 93436,"y1": 44158,"x2": 93486,"y2": 44208}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 92399,"y1": 44206,"x2": 92449,"y2": 44256}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91502,"y1": 44096,"x2": 91552,"y2": 44146}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 91642,"y1": 44267,"x2": 91692,"y2": 44317}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90815,"y1": 44213,"x2": 90865,"y2": 44263}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89987,"y1": 44506,"x2": 90037,"y2": 44556}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85144,"y1": 44353,"x2": 85194,"y2": 44403}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82820,"y1": 44659,"x2": 82870,"y2": 44709}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82860,"y1": 44202,"x2": 82910,"y2": 44252}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 81689,"y1": 44559,"x2": 81739,"y2": 44609}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 81097,"y1": 44484,"x2": 81147,"y2": 44534}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80783,"y1": 44123,"x2": 80833,"y2": 44173}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80409,"y1": 44729,"x2": 80459,"y2": 44779}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 80513,"y1": 44523,"x2": 80563,"y2": 44573}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 76993,"y1": 44042,"x2": 77043,"y2": 44092}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 77497,"y1": 44575,"x2": 77547,"y2": 44625}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 77772,"y1": 44580,"x2": 77822,"y2": 44630}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 73752,"y1": 44437,"x2": 73802,"y2": 44487}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 70456,"y1": 44597,"x2": 70506,"y2": 44647}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 68838,"y1": 44278,"x2": 68888,"y2": 44328}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 65500,"y1": 44336,"x2": 65550,"y2": 44386}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 62250,"y1": 44252,"x2": 62300,"y2": 44302}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 59604,"y1": 44415,"x2": 59654,"y2": 44465}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 56625,"y1": 44354,"x2": 56675,"y2": 44404}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 55220,"y1": 44758,"x2": 55270,"y2": 44808}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 49894,"y1": 44440,"x2": 49944,"y2": 44490}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 48365,"y1": 44092,"x2": 48415,"y2": 44142}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 47401,"y1": 44467,"x2": 47451,"y2": 44517}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 37644,"y1": 44632,"x2": 37694,"y2": 44682}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 36758,"y1": 44615,"x2": 36808,"y2": 44665}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 26005,"y1": 44286,"x2": 26055,"y2": 44336}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 25197,"y1": 44792,"x2": 25247,"y2": 44842}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 25227,"y1": 44699,"x2": 25277,"y2": 44749}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 21025,"y1": 44681,"x2": 21075,"y2": 44731}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 97334,"y1": 66000,"x2": 97384,"y2": 66050}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 96611,"y1": 65942,"x2": 96661,"y2": 65992}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 95924,"y1": 66010,"x2": 95974,"y2": 66060}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 94816,"y1": 65976,"x2": 94866,"y2": 66026}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 92993,"y1": 65722,"x2": 93043,"y2": 65772}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 92430,"y1": 65473,"x2": 92480,"y2": 65523}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90908,"y1": 65615,"x2": 90958,"y2": 65665}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90008,"y1": 65757,"x2": 90058,"y2": 65807}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90231,"y1": 65442,"x2": 90281,"y2": 65492}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 13345,"y1": 58585,"x2": 13395,"y2": 58635}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 12176,"y1": 58673,"x2": 12226,"y2": 58723}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 9870,"y1": 58900,"x2": 9920,"y2": 58950}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 99311,"y1": 58081,"x2": 99361,"y2": 58131}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 98080,"y1": 57537,"x2": 98130,"y2": 57587}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 97464,"y1": 57917,"x2": 97514,"y2": 57967}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 97688,"y1": 57470,"x2": 97738,"y2": 57520}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 96411,"y1": 58092,"x2": 96461,"y2": 58142}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 94303,"y1": 57630,"x2": 94353,"y2": 57680}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 93117,"y1": 57563,"x2": 93167,"y2": 57613}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 89461,"y1": 58033,"x2": 89511,"y2": 58083}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 90178,"y1": 57791,"x2": 90228,"y2": 57841}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 88363,"y1": 57964,"x2": 88413,"y2": 58014}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 87073,"y1": 57852,"x2": 87123,"y2": 57902}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 85722,"y1": 57537,"x2": 85772,"y2": 57587}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 84292,"y1": 57781,"x2": 84342,"y2": 57831}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 83028,"y1": 58127,"x2": 83078,"y2": 58177}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 82677,"y1": 57631,"x2": 82727,"y2": 57681}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 71771,"y1": 57607,"x2": 71821,"y2": 57657}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 66387,"y1": 57640,"x2": 66437,"y2": 57690}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 66098,"y1": 57598,"x2": 66148,"y2": 57648}
A_CCMCT_518711B_1.svs;mitosis;{"x1": 59404,"y1": 57948,"x2": 59454,"y2": 57998}
